Chrm	SV_start	SV_end	ID	size	strand	type	ref_gap_size	query_gap_size	query_Chrm	query_strand	method	query_SV_start	query_SV_end
Chromosome06_Phase0	23401959	23413762	Assemblytics_b_921	3577	+	Repeat_expansion	11803	15380	000043F_004	+	between_alignments	3336	18716
Chromosome06_Phase0	23302689	23303219	Assemblytics_b_922	530	+	Deletion	530	0	000043F_005	+	between_alignments	2885	2885
Chromosome06_Phase0	23282789	23284000	Assemblytics_b_923	430	+	Repeat_expansion	1211	1641	000043F_005	+	between_alignments	21506	23147
Chromosome06_Phase0	23278671	23278672	Assemblytics_b_924	131	+	Insertion	0	131	000043F_005	+	between_alignments	27278	27409
Chromosome10_Phase0	32038447	32047503	Assemblytics_b_927	9055	+	Deletion	9056	1	000043F_016	+	between_alignments	50725	50726
Chromosome10_Phase0	32055921	32057516	Assemblytics_b_928	1187	+	Repeat_contraction	1595	408	000043F_016	+	between_alignments	59104	59512
Chromosome10_Phase0	32062364	32067636	Assemblytics_b_929	7829	+	Repeat_expansion	5272	13101	000043F_016	+	between_alignments	64364	77465
Chromosome10_Phase0	32072114	32077316	Assemblytics_b_930	4154	+	Repeat_expansion	5202	9356	000043F_016	+	between_alignments	81945	91301
Chromosome10_Phase0	32078104	32081372	Assemblytics_b_931	2297	+	Repeat_contraction	3268	971	000043F_016	+	between_alignments	92089	93060
Chromosome10_Phase0	32084213	32086956	Assemblytics_b_932	938	+	Repeat_expansion	2743	3681	000043F_016	+	between_alignments	95902	99583
Chromosome06_Phase0	22830555	22841092	Assemblytics_b_933	9218	+	Repeat_contraction	10537	1319	000043F_017	+	between_alignments	1743	3062
Chromosome06_Phase0	23001765	23002508	Assemblytics_b_934	160	+	Repeat_expansion	743	903	000043F_018	+	between_alignments	4849	5752
Chromosome03_Phase0	20707521	20709988	Assemblytics_b_936	2448	+	Deletion	2467	19	000043F_020	+	between_alignments	4748	4767
Chromosome03_Phase0	20728397	20733896	Assemblytics_b_937	2288	+	Repeat_contraction	5499	3211	000043F_020	+	between_alignments	23313	26524
Chromosome01_Phase0	31091784	31094429	Assemblytics_b_938	4436	+	Repeat_expansion	2645	7081	000044F_001	+	between_alignments	22962	30043
Chromosome01_Phase0	31131816	31131817	Assemblytics_b_941	213	+	Insertion	-1	212	000044F_001	+	between_alignments	67374	67586
Chromosome01_Phase0	31133699	31133704	Assemblytics_b_942	937	+	Insertion	-5	932	000044F_001	+	between_alignments	69460	70392
Chromosome01_Phase0	31146271	31153266	Assemblytics_b_943	2687	+	Repeat_contraction	6995	4308	000044F_001	+	between_alignments	82947	87255
Chromosome01_Phase0	31166515	31168215	Assemblytics_b_944	405	+	Repeat_contraction	1700	1295	000044F_001	+	between_alignments	100546	101841
Chromosome01_Phase0	31190521	31190690	Assemblytics_b_945	55	+	Repeat_expansion	169	224	000044F_001	+	between_alignments	124168	124392
Chromosome01_Phase0	31215164	31215168	Assemblytics_b_946	2297	+	Insertion	-4	2293	000044F_001	+	between_alignments	148884	151177
Chromosome01_Phase0	31247098	31252636	Assemblytics_b_947	1018	+	Repeat_expansion	5538	6556	000044F_001	+	between_alignments	183048	189604
Chromosome01_Phase0	31259226	31263267	Assemblytics_b_948	3911	+	Repeat_expansion	4041	7952	000044F_001	+	between_alignments	196186	204138
Chromosome01_Phase0	31280594	31280653	Assemblytics_b_949	440	+	Tandem_expansion	-59	381	000044F_001	+	between_alignments	221486	221867
Chromosome01_Phase0	31304772	31305934	Assemblytics_b_950	1116	+	Deletion	1162	46	000044F_001	+	between_alignments	246007	246053
Chromosome01_Phase0	31316689	31316926	Assemblytics_b_951	103	+	Repeat_contraction	237	134	000044F_001	+	between_alignments	256858	256992
Chromosome01_Phase0	31374020	31374122	Assemblytics_b_952	96	+	Deletion	102	6	000044F_001	+	between_alignments	314199	314205
Chromosome01_Phase0	31386537	31408150	Assemblytics_b_953	8707	+	Repeat_contraction	21613	12906	000044F_001	+	between_alignments	326623	339529
Chromosome01_Phase0	31416517	31424766	Assemblytics_b_954	727	+	Repeat_expansion	8249	8976	000044F_001	+	between_alignments	347911	356887
Chromosome01_Phase0	31446569	31446570	Assemblytics_b_955	146	+	Insertion	0	146	000044F_001	+	between_alignments	378707	378853
Chromosome01_Phase0	31460745	31461201	Assemblytics_b_956	491	+	Deletion	456	-35	000044F_001	-	between_alignments	393045	393080
Chromosome09_Phase0	29883002	29883008	Assemblytics_b_958	113	+	Insertion	-6	107	000045F_003	+	between_alignments	4609	4716
Chromosome09_Phase0	29876919	29880847	Assemblytics_b_959	3943	+	Repeat_expansion	3928	7871	000045F_003	+	between_alignments	6854	14725
Chromosome09_Phase0	29869353	29870162	Assemblytics_b_960	1126	+	Repeat_expansion	809	1935	000045F_003	+	between_alignments	21508	23443
Chromosome09_Phase0	29851568	29851573	Assemblytics_b_961	5020	+	Insertion	-5	5015	000045F_003	+	between_alignments	41243	46258
Chromosome09_Phase0	29828709	29838445	Assemblytics_b_962	1597	+	Repeat_expansion	9736	11333	000045F_003	+	between_alignments	59404	70737
Chromosome09_Phase0	29796036	29799144	Assemblytics_b_963	1193	+	Repeat_contraction	3108	1915	000045F_004	+	between_alignments	4775	6690
Chromosome09_Phase0	29740255	29742169	Assemblytics_b_964	1240	+	Repeat_expansion	1914	3154	000045F_005	+	between_alignments	18718	21872
Chromosome09_Phase0	29736023	29736328	Assemblytics_b_965	317	+	Repeat_expansion	305	622	000045F_005	+	between_alignments	25798	26420
Chromosome09_Phase0	29687825	29687950	Assemblytics_b_967	124	+	Deletion	125	1	000045F_006	+	between_alignments	15499	15500
Chromosome09_Phase0	29684503	29684963	Assemblytics_b_968	459	+	Deletion	460	1	000045F_006	+	between_alignments	18377	18378
Chromosome09_Phase0	29662685	29680876	Assemblytics_b_969	1240	+	Repeat_expansion	18191	19431	000045F_006	+	between_alignments	21969	41400
Chromosome09_Phase0	29640962	29640971	Assemblytics_b_971	481	+	Insertion	9	490	000045F_006	+	between_alignments	75951	76441
Chromosome09_Phase0	29552283	29553352	Assemblytics_b_975	91	+	Repeat_expansion	1069	1160	000045F_006	+	between_alignments	150978	152138
Chromosome09_Phase0	29549436	29549440	Assemblytics_b_976	1583	+	Insertion	-4	1579	000045F_006	+	between_alignments	154982	156561
Chromosome09_Phase0	29546528	29547413	Assemblytics_b_977	83	+	Repeat_contraction	885	802	000045F_006	+	between_alignments	158586	159388
Chromosome09_Phase0	29531857	29532005	Assemblytics_b_978	162	+	Repeat_expansion	148	310	000045F_006	+	between_alignments	173888	174198
Chromosome09_Phase0	29513672	29528725	Assemblytics_b_979	151	+	Repeat_contraction	15053	14902	000045F_006	+	between_alignments	177356	192258
Chromosome09_Phase0	29498846	29510441	Assemblytics_b_980	588	+	Repeat_expansion	11595	12183	000045F_006	+	between_alignments	195469	207652
Chromosome09_Phase0	29445413	29446230	Assemblytics_b_981	161	+	Repeat_contraction	817	656	000045F_008	+	between_alignments	13784	14440
Chromosome09_Phase0	29442073	29442299	Assemblytics_b_982	221	+	Deletion	226	5	000045F_008	+	between_alignments	17587	17592
Chromosome09_Phase0	29398981	29398988	Assemblytics_b_984	487	+	Insertion	-7	480	000045F_008	+	between_alignments	60717	61197
Chromosome09_Phase0	29389840	29390030	Assemblytics_b_985	87	+	Repeat_contraction	190	103	000045F_008	+	between_alignments	70166	70269
Chromosome09_Phase0	29393379	29393465	Assemblytics_b_987	124	+	Repeat_expansion	86	210	000045F_008	+	between_alignments	99087	99297
Chromosome09_Phase0	29381399	29381403	Assemblytics_b_989	238	+	Insertion	-4	234	000045F_008	+	between_alignments	111243	111477
Chromosome09_Phase0	29350866	29350867	Assemblytics_b_990	3799	+	Insertion	1	3800	000045F_008	+	between_alignments	141999	145799
Chromosome09_Phase0	29336512	29342622	Assemblytics_b_991	1913	+	Repeat_contraction	6110	4197	000045F_008	+	between_alignments	154152	158349
Chromosome09_Phase0	29317506	29318816	Assemblytics_b_992	180	+	Repeat_contraction	1310	1130	000045F_008	+	between_alignments	176033	177163
Chromosome09_Phase0	29307281	29307559	Assemblytics_b_993	228	+	Repeat_expansion	278	506	000045F_008	+	between_alignments	187160	187666
Chromosome09_Phase0	29278141	29278162	Assemblytics_b_994	941	+	Insertion	21	962	000045F_008	+	between_alignments	216607	217569
Chromosome09_Phase0	29269654	29275074	Assemblytics_b_995	743	+	Repeat_expansion	5420	6163	000045F_008	+	between_alignments	220657	226820
Chromosome09_Phase0	29262704	29264262	Assemblytics_b_996	1441	+	Repeat_expansion	1558	2999	000045F_008	+	between_alignments	232296	235295
Chromosome09_Phase0	29240226	29250505	Assemblytics_b_997	9868	+	Repeat_contraction	10279	411	000045F_008	+	between_alignments	247539	247950
Chromosome09_Phase0	29236215	29236273	Assemblytics_b_998	103	+	Repeat_expansion	58	161	000045F_008	+	between_alignments	251863	252024
Chromosome09_Phase0	29217789	29217805	Assemblytics_b_999	122	+	Insertion	16	138	000045F_008	+	between_alignments	270329	270467
Chromosome09_Phase0	29203092	29203148	Assemblytics_b_1000	376	+	Repeat_expansion	56	432	000045F_008	+	between_alignments	285033	285465
Chromosome09_Phase0	29145763	29145764	Assemblytics_b_1003	944	+	Insertion	0	944	000045F_008	+	between_alignments	330631	331575
Chromosome09_Phase0	29112880	29118235	Assemblytics_b_1004	4854	+	Repeat_contraction	5355	501	000045F_009	+	between_alignments	11687	12188
Chromosome09_Phase0	29089773	29090252	Assemblytics_b_1005	477	+	Deletion	479	2	000045F_009	+	between_alignments	34747	34749
Chromosome09_Phase0	29072270	29073234	Assemblytics_b_1006	960	+	Deletion	964	4	000045F_009	+	between_alignments	51316	51320
Chromosome09_Phase0	29927171	29927174	Assemblytics_b_1007	50	+	Insertion	-3	47	000045F_017	+	between_alignments	8054	8101
Chromosome09_Phase0	29920162	29925132	Assemblytics_b_1008	2653	+	Repeat_contraction	4970	2317	000045F_017	+	between_alignments	10150	12467
Chromosome09_Phase0	29914206	29916904	Assemblytics_b_1009	714	+	Repeat_contraction	2698	1984	000045F_017	+	between_alignments	15727	17711
Chromosome09_Phase0	29903707	29903804	Assemblytics_b_1011	97	+	Deletion	97	0	000045F_017	+	between_alignments	28089	28089
Chromosome15_Phase0	11171267	11171268	Assemblytics_b_1012	105	+	Insertion	0	105	000047F_001	+	between_alignments	21317	21422
Chromosome15_Phase0	11161208	11168077	Assemblytics_b_1013	1807	+	Repeat_contraction	6869	5062	000047F_001	+	between_alignments	24652	29714
Chromosome15_Phase0	11111476	11142291	Assemblytics_b_1014	2331	+	Repeat_contraction	30815	28484	000047F_001	+	between_alignments	48515	76999
Chromosome15_Phase0	11096799	11099764	Assemblytics_b_1015	362	+	Repeat_contraction	2965	2603	000047F_001	+	between_alignments	88723	91326
Chromosome15_Phase0	11086147	11088237	Assemblytics_b_1016	568	+	Repeat_contraction	2090	1522	000047F_001	+	between_alignments	99889	101411
Chromosome15_Phase0	11052325	11052359	Assemblytics_b_1018	607	+	Insertion	34	641	000047F_001	+	between_alignments	135302	135943
Chromosome15_Phase0	11048615	11049713	Assemblytics_b_1019	144	+	Repeat_contraction	1098	954	000047F_001	+	between_alignments	138526	139480
Chromosome15_Phase0	11039744	11041205	Assemblytics_b_1020	412	+	Repeat_expansion	1461	1873	000047F_001	+	between_alignments	146860	148733
Chromosome15_Phase0	11028079	11032815	Assemblytics_b_1021	416	+	Repeat_contraction	4736	4320	000047F_001	+	between_alignments	155648	159968
Chromosome15_Phase0	11019531	11020127	Assemblytics_b_1022	572	+	Repeat_expansion	596	1168	000047F_001	+	between_alignments	167937	169105
Chromosome15_Phase0	10998576	11006295	Assemblytics_b_1023	1669	+	Repeat_contraction	7719	6050	000047F_001	+	between_alignments	182384	188434
Chromosome15_Phase0	10985503	10986294	Assemblytics_b_1024	367	+	Repeat_contraction	791	424	000047F_001	+	between_alignments	200693	201117
Chromosome15_Phase0	10981053	10982458	Assemblytics_b_1025	394	+	Repeat_contraction	1405	1011	000047F_001	+	between_alignments	204132	205143
Chromosome15_Phase0	10966909	10967822	Assemblytics_b_1027	60	+	Repeat_expansion	913	973	000047F_001	+	between_alignments	228686	229659
Chromosome15_Phase0	10961001	10962163	Assemblytics_b_1028	2008	+	Repeat_expansion	1162	3170	000047F_001	+	between_alignments	234393	237563
Chromosome15_Phase0	10945652	10950222	Assemblytics_b_1029	207	+	Repeat_contraction	4570	4363	000047F_001	+	between_alignments	248307	252670
Chromosome15_Phase0	10939620	10939640	Assemblytics_b_1030	494	+	Insertion	20	514	000047F_001	+	between_alignments	258677	259191
Chromosome15_Phase0	10930152	10930928	Assemblytics_b_1031	58	+	Repeat_contraction	776	718	000047F_001	+	between_alignments	267883	268601
Chromosome15_Phase0	10913143	10918075	Assemblytics_b_1032	4864	+	Repeat_contraction	4932	68	000047F_001	+	between_alignments	280565	280633
Chromosome15_Phase0	10910706	10910711	Assemblytics_b_1033	2303	+	Insertion	-5	2298	000047F_001	+	between_alignments	283072	285370
Chromosome15_Phase0	10890583	10900716	Assemblytics_b_1034	8255	+	Repeat_contraction	10133	1878	000047F_001	+	between_alignments	295436	297314
Chromosome15_Phase0	10675260	10676978	Assemblytics_b_1035	6777	+	Repeat_expansion	1718	8495	000047F_002	+	between_alignments	4670	13165
Chromosome15_Phase0	10699910	10706081	Assemblytics_b_1038	5975	+	Repeat_contraction	6171	196	000047F_002	+	between_alignments	52669	52865
Chromosome15_Phase0	10732986	10733080	Assemblytics_b_1039	94	+	Deletion	94	0	000047F_002	+	between_alignments	79733	79733
Chromosome15_Phase0	10748671	10759361	Assemblytics_b_1041	3394	+	Repeat_contraction	10690	7296	000047F_002	+	between_alignments	107580	114876
Chromosome15_Phase0	10774072	10775185	Assemblytics_b_1042	699	+	Repeat_contraction	1113	414	000047F_002	+	between_alignments	129579	129993
Chromosome15_Phase0	10171772	10171773	Assemblytics_b_1043	789	+	Insertion	0	789	000047F_005	+	between_alignments	8585	9374
Chromosome15_Phase0	10244606	10244805	Assemblytics_b_1044	183	+	Repeat_expansion	199	382	000047F_006	+	between_alignments	18261	18643
Chromosome15_Phase0	10251037	10251395	Assemblytics_b_1045	358	+	Deletion	358	0	000047F_006	+	between_alignments	24900	24900
Chromosome15_Phase0	10547341	10547342	Assemblytics_b_1046	98	+	Insertion	1	99	000047F_007	+	between_alignments	5563	5662
Chromosome15_Phase0	10643237	10643486	Assemblytics_b_1047	249	+	Deletion	249	0	000047F_008	+	between_alignments	9575	9575
Chromosome15_Phase0	10651610	10657620	Assemblytics_b_1048	1669	+	Repeat_expansion	6010	7679	000047F_008	+	between_alignments	17785	25464
Chromosome15_Phase0	10795611	10795828	Assemblytics_b_1049	139	+	Repeat_contraction	217	78	000047F_009	+	between_alignments	7346	7424
Chromosome15_Phase0	10809148	10810736	Assemblytics_b_1050	1005	+	Repeat_contraction	1588	583	000047F_009	+	between_alignments	20731	21314
Chromosome15_Phase0	10184084	10186766	Assemblytics_b_1051	765	+	Repeat_contraction	2682	1917	000047F_012	+	between_alignments	950	2867
Chromosome06_Phase0	26623617	26630351	Assemblytics_b_1052	4811	+	Repeat_expansion	6734	11545	000049F_001	+	between_alignments	7783	19328
Chromosome06_Phase0	26598046	26622574	Assemblytics_b_1053	9439	+	Repeat_contraction	24528	15089	000049F_001	+	between_alignments	20385	35474
Chromosome06_Phase0	26589374	26590462	Assemblytics_b_1054	364	+	Repeat_expansion	1088	1452	000049F_001	+	between_alignments	43060	44512
Chromosome06_Phase0	26577053	26577066	Assemblytics_b_1055	125	+	Insertion	13	138	000049F_001	+	between_alignments	56864	57002
Chromosome06_Phase0	26571805	26574188	Assemblytics_b_1056	416	+	Repeat_contraction	2383	1967	000049F_001	+	between_alignments	59888	61855
Chromosome06_Phase0	26560734	26560778	Assemblytics_b_1057	118	+	Insertion	44	162	000049F_001	+	between_alignments	72926	73088
Chromosome06_Phase0	26486876	26488602	Assemblytics_b_1060	637	+	Repeat_contraction	1726	1089	000049F_001	+	between_alignments	131290	132379
Chromosome06_Phase0	26480022	26480024	Assemblytics_b_1061	133	+	Insertion	2	135	000049F_001	+	between_alignments	139231	139366
Chromosome06_Phase0	26187384	26187483	Assemblytics_b_1062	200	+	Tandem_expansion	-99	101	000049F_002	+	between_alignments	25975	26076
Chromosome06_Phase0	26178790	26181580	Assemblytics_b_1063	2213	+	Repeat_contraction	2790	577	000049F_002	+	between_alignments	31985	32562
Chromosome06_Phase0	26149392	26157456	Assemblytics_b_1064	6995	+	Repeat_expansion	8064	15059	000049F_002	+	between_alignments	53934	68993
Chromosome06_Phase0	26144996	26144997	Assemblytics_b_1065	182	+	Insertion	1	183	000049F_002	+	between_alignments	73409	73592
Chromosome06_Phase0	26127050	26134019	Assemblytics_b_1067	1118	+	Repeat_contraction	6969	5851	000049F_002	+	between_alignments	84633	90484
Chromosome05_Phase0	24685392	24714945	Assemblytics_b_1068	7608	+	Repeat_contraction	29553	21945	000049F_008	+	between_alignments	55617	77562
Chromosome05_Phase0	24674177	24676567	Assemblytics_b_1069	1226	+	Repeat_contraction	2390	1164	000049F_008	+	between_alignments	86399	87563
Chromosome05_Phase0	24664202	24670863	Assemblytics_b_1070	4558	+	Repeat_contraction	6661	2103	000049F_008	+	between_alignments	90877	92980
Chromosome05_Phase0	24650545	24653374	Assemblytics_b_1071	947	+	Repeat_expansion	2829	3776	000049F_008	+	between_alignments	103749	107525
Chromosome05_Phase0	24641596	24645698	Assemblytics_b_1072	123	+	Repeat_contraction	4102	3979	000049F_008	+	between_alignments	112381	116360
Chromosome05_Phase0	24634278	24638558	Assemblytics_b_1073	227	+	Repeat_expansion	4280	4507	000049F_008	+	between_alignments	119397	123904
Scaffold4151_Phase0	NA	NA	Assemblytics_b_1075	110	+	Deletion	120	10	000052F_011	+	between_alignments	1361	1371
Chromosome10_Phase0	22992916	23011595	Assemblytics_b_1076	8684	+	Repeat_contraction	18679	9995	000052F_023	+	between_alignments	13205	23200
Chromosome10_Phase0	23012619	23019289	Assemblytics_b_1077	443	+	Repeat_expansion	6670	7113	000052F_023	+	between_alignments	24214	31327
Chromosome10_Phase0	23031086	23031107	Assemblytics_b_1078	5721	+	Insertion	21	5742	000052F_023	+	between_alignments	43081	48823
Chromosome10_Phase0	23039298	23055234	Assemblytics_b_1079	779	+	Repeat_expansion	15936	16715	000052F_023	+	between_alignments	57033	73748
Chromosome10_Phase0	23066143	23066249	Assemblytics_b_1080	106	+	Deletion	106	0	000052F_023	+	between_alignments	84620	84620
Chromosome10_Phase0	23067490	23084503	Assemblytics_b_1081	54	+	Repeat_expansion	17013	17067	000052F_023	+	between_alignments	85862	102929
Chromosome10_Phase0	23088117	23095188	Assemblytics_b_1082	6676	+	Repeat_contraction	7071	395	000052F_023	+	between_alignments	106548	106943
Chromosome10_Phase0	23092319	23098987	Assemblytics_b_1083	6685	+	Tandem_expansion	-6668	17	000052F_023	+	between_alignments	110733	110750
Chromosome10_Phase0	23094986	23102469	Assemblytics_b_1084	6708	+	Repeat_contraction	7483	775	000052F_023	+	between_alignments	113378	114153
