Chrm	SV_start	SV_end	ID	size	strand	type	ref_gap_size	query_gap_size	query_Chrm	query_strand	method	query_SV_start	query_SV_end
Chromosome04	25962413	25966607	Assemblytics_b_7033	2968	+	Repeat_contraction	4194	1226	Chromosome04_Phase0	+	between_alignments	29998471	29999697
Chromosome04	25975843	25975876	Assemblytics_b_7034	470	+	Insertion	33	503	Chromosome04_Phase0	+	between_alignments	30008978	30009481
Chromosome04	25992425	25993622	Assemblytics_b_7035	810	+	Repeat_contraction	1197	387	Chromosome04_Phase0	+	between_alignments	30026063	30026450
Chromosome04	25995183	25995296	Assemblytics_b_7036	113	+	Deletion	113	0	Chromosome04_Phase0	+	between_alignments	30027993	30027993
Chromosome04	26049173	26049978	Assemblytics_b_7040	111	+	Repeat_contraction	805	694	Chromosome04_Phase0	+	between_alignments	30100844	30101538
Chromosome04	26052912	26053186	Assemblytics_b_7041	99	+	Repeat_expansion	274	373	Chromosome04_Phase0	+	between_alignments	30104490	30104863
Chromosome04	26059074	26069208	Assemblytics_b_7042	94	+	Repeat_contraction	10134	10040	Chromosome04_Phase0	+	between_alignments	30110758	30120798
Chromosome04	26079810	26086955	Assemblytics_b_7044	204	+	Repeat_expansion	7145	7349	Chromosome04_Phase0	+	between_alignments	30131391	30138740
Chromosome04	26088789	26093185	Assemblytics_b_7045	158	+	Repeat_contraction	4396	4238	Chromosome04_Phase0	+	between_alignments	30140569	30144807
Chromosome04	26110628	26112113	Assemblytics_b_7048	699	+	Repeat_contraction	1485	786	Chromosome04_Phase0	+	between_alignments	30162207	30162993
Chromosome04	26121307	26128665	Assemblytics_b_7050	4831	+	Repeat_expansion	7358	12189	Chromosome04_Phase0	+	between_alignments	30171791	30183980
Chromosome04	26168068	26168231	Assemblytics_b_7053	175	+	Repeat_expansion	163	338	Chromosome04_Phase0	+	between_alignments	30210065	30210403
Chromosome04	26182931	26192156	Assemblytics_b_7055	1269	+	Repeat_contraction	9225	7956	Chromosome04_Phase0	+	between_alignments	30225173	30233129
Chromosome04	26193399	26200028	Assemblytics_b_7056	78	+	Repeat_contraction	6629	6551	Chromosome04_Phase0	+	between_alignments	30234383	30240934
Chromosome04	26236296	26239661	Assemblytics_b_7058	669	+	Repeat_expansion	3365	4034	Chromosome04_Phase0	+	between_alignments	30276180	30280214
Chromosome04	26278885	26281393	Assemblytics_b_7060	256	+	Repeat_contraction	2508	2252	Chromosome04_Phase0	+	between_alignments	30308853	30311105
Chromosome04	26293017	26293021	Assemblytics_b_7061	6914	+	Insertion	-4	6910	Chromosome04_Phase0	+	between_alignments	30322757	30329667
Chromosome04	26349361	26350559	Assemblytics_b_7064	136	+	Repeat_expansion	1198	1334	Chromosome04_Phase0	+	between_alignments	30385482	30386816
Chromosome04	26354944	26356533	Assemblytics_b_7065	971	+	Repeat_expansion	1589	2560	Chromosome04_Phase0	+	between_alignments	30391194	30393754
Chromosome04	26372024	26375332	Assemblytics_b_7066	1005	+	Repeat_expansion	3308	4313	Chromosome04_Phase0	+	between_alignments	30409322	30413635
Chromosome04	26384068	26385805	Assemblytics_b_7067	286	+	Repeat_expansion	1737	2023	Chromosome04_Phase0	+	between_alignments	30422368	30424391
Chromosome04	26390477	26395169	Assemblytics_b_7068	3269	+	Repeat_contraction	4692	1423	Chromosome04_Phase0	+	between_alignments	30429057	30430480
Chromosome04	26416930	26416931	Assemblytics_b_7070	167	+	Insertion	0	167	Chromosome04_Phase0	+	between_alignments	30452281	30452448
Chromosome04	26421050	26421198	Assemblytics_b_7071	174	+	Tandem_expansion	-148	26	Chromosome04_Phase0	+	between_alignments	30456715	30456741
Chromosome04	26426531	26426939	Assemblytics_b_7072	288	+	Repeat_expansion	408	696	Chromosome04_Phase0	+	between_alignments	30462218	30462914
Chromosome04	26431547	26445376	Assemblytics_b_7073	272	+	Repeat_contraction	13829	13557	Chromosome04_Phase0	+	between_alignments	30467517	30481074
Chromosome04	26453976	26455710	Assemblytics_b_7074	925	+	Repeat_contraction	1734	809	Chromosome04_Phase0	+	between_alignments	30489676	30490485
Chromosome04	26462362	26462448	Assemblytics_b_7075	169	+	Repeat_expansion	86	255	Chromosome04_Phase0	+	between_alignments	30497114	30497369
Chromosome04	26468668	26468722	Assemblytics_b_7076	1262	+	Repeat_expansion	54	1316	Chromosome04_Phase0	+	between_alignments	30503597	30504913
Chromosome04	26471357	26478431	Assemblytics_b_7077	491	+	Repeat_contraction	7074	6583	Chromosome04_Phase0	+	between_alignments	30507540	30514123
Chromosome04	26496072	26496798	Assemblytics_b_7078	114	+	Repeat_expansion	726	840	Chromosome04_Phase0	+	between_alignments	30531786	30532626
Chromosome04	26521927	26528497	Assemblytics_b_7081	101	+	Repeat_expansion	6570	6671	Chromosome04_Phase0	+	between_alignments	30557511	30564182
Chromosome04	26532895	26532900	Assemblytics_b_7082	192	+	Insertion	-5	187	Chromosome04_Phase0	+	between_alignments	30568583	30568770
Chromosome04	26541112	26541500	Assemblytics_b_7083	127	+	Repeat_contraction	388	261	Chromosome04_Phase0	+	between_alignments	30576973	30577234
Chromosome04	26547076	26548148	Assemblytics_b_7085	551	+	Repeat_contraction	1072	521	Chromosome04_Phase0	+	between_alignments	30582857	30583378
Chromosome04	26560063	26561524	Assemblytics_b_7086	6022	+	Repeat_expansion	1461	7483	Chromosome04_Phase0	+	between_alignments	30595300	30602783
Chromosome04	26564608	26565804	Assemblytics_b_7087	66	+	Repeat_expansion	1196	1262	Chromosome04_Phase0	+	between_alignments	30605889	30607151
Chromosome04	26624889	26626104	Assemblytics_b_7093	397	+	Repeat_expansion	1215	1612	Chromosome04_Phase0	+	between_alignments	30676026	30677638
Chromosome04	26632271	26634435	Assemblytics_b_7094	755	+	Repeat_contraction	2164	1409	Chromosome04_Phase0	+	between_alignments	30683891	30685300
Chromosome04	26644566	26644583	Assemblytics_b_7095	506	+	Insertion	17	523	Chromosome04_Phase0	+	between_alignments	30695412	30695935
Chromosome04	26713776	26716231	Assemblytics_b_7097	957	+	Repeat_contraction	2455	1498	Chromosome04_Phase0	+	between_alignments	30764910	30766408
Chromosome04	26735116	26740260	Assemblytics_b_7099	886	+	Repeat_contraction	5144	4258	Chromosome04_Phase0	+	between_alignments	30785652	30789910
Chromosome04	26751631	26751665	Assemblytics_b_7100	1943	+	Insertion	34	1977	Chromosome04_Phase0	+	between_alignments	30801285	30803262
Chromosome04	26902990	26903086	Assemblytics_b_7106	95	+	Deletion	96	1	Chromosome04_Phase0	+	between_alignments	30958741	30958742
Chromosome04	26924893	26929775	Assemblytics_b_7107	179	+	Repeat_contraction	4882	4703	Chromosome04_Phase0	+	between_alignments	30980549	30985252
Chromosome04	26935397	26935402	Assemblytics_b_7108	1149	+	Insertion	-5	1144	Chromosome04_Phase0	+	between_alignments	30990882	30992026
Chromosome04	26964736	26965064	Assemblytics_b_7109	575	+	Repeat_expansion	328	903	Chromosome04_Phase0	+	between_alignments	31021285	31022188
Chromosome04	26971766	26971870	Assemblytics_b_7110	105	+	Tandem_expansion	-104	1	Chromosome04_Phase0	+	between_alignments	31028987	31028988
Chromosome04	26987691	26989423	Assemblytics_b_7111	1542	+	Repeat_contraction	1732	190	Chromosome04_Phase0	+	between_alignments	31044853	31045043
Chromosome04	26991794	26996646	Assemblytics_b_7112	212	+	Repeat_expansion	4852	5064	Chromosome04_Phase0	+	between_alignments	31047438	31052502
Chromosome04	27022925	27030227	Assemblytics_b_7117	400	+	Repeat_expansion	7302	7702	Chromosome04_Phase0	+	between_alignments	31080337	31088039
Chromosome04	27086482	27090728	Assemblytics_b_7123	648	+	Repeat_contraction	4246	3598	Chromosome04_Phase0	+	between_alignments	31134497	31138095
Chromosome04	27096870	27097516	Assemblytics_b_7124	205	+	Repeat_contraction	646	441	Chromosome04_Phase0	+	between_alignments	31144216	31144657
Chromosome04	27108314	27109913	Assemblytics_b_7125	364	+	Repeat_contraction	1599	1235	Chromosome04_Phase0	+	between_alignments	31155492	31156727
Chromosome04	27111510	27117080	Assemblytics_b_7126	2305	+	Repeat_contraction	5570	3265	Chromosome04_Phase0	+	between_alignments	31158309	31161574
Chromosome04	27122955	27123223	Assemblytics_b_7127	266	+	Deletion	268	2	Chromosome04_Phase0	+	between_alignments	31167454	31167456
Chromosome04	27129297	27130024	Assemblytics_b_7128	727	+	Deletion	727	0	Chromosome04_Phase0	+	between_alignments	31173548	31173548
Chromosome04	27141207	27141259	Assemblytics_b_7130	288	+	Repeat_expansion	52	340	Chromosome04_Phase0	+	between_alignments	31184759	31185099
Chromosome04	27147494	27148271	Assemblytics_b_7131	631	+	Repeat_contraction	777	146	Chromosome04_Phase0	+	between_alignments	31191329	31191475
Chromosome04	27226719	27226720	Assemblytics_b_7135	88	+	Insertion	0	88	Chromosome04_Phase0	+	between_alignments	31236660	31236748
Chromosome04	27294957	27294958	Assemblytics_b_7139	3735	+	Insertion	0	3735	Chromosome04_Phase0	+	between_alignments	31303427	31307162
Chromosome04	27357504	27361808	Assemblytics_b_7141	252	+	Repeat_contraction	4304	4052	Chromosome04_Phase0	+	between_alignments	31369972	31374024
Chromosome04	27378773	27380320	Assemblytics_b_7142	225	+	Repeat_contraction	1547	1322	Chromosome04_Phase0	+	between_alignments	31390922	31392244
Chromosome04	27381793	27381884	Assemblytics_b_7143	70	+	Repeat_expansion	91	161	Chromosome04_Phase0	+	between_alignments	31393719	31393880
Chromosome04	27386776	27387608	Assemblytics_b_7144	118	+	Repeat_expansion	832	950	Chromosome04_Phase0	+	between_alignments	31398752	31399702
Chromosome04	27388622	27389089	Assemblytics_b_7145	647	+	Repeat_expansion	467	1114	Chromosome04_Phase0	+	between_alignments	31400728	31401842
Chromosome04	27402352	27402354	Assemblytics_b_7146	366	+	Insertion	2	368	Chromosome04_Phase0	+	between_alignments	31415145	31415513
Chromosome04	27406085	27407449	Assemblytics_b_7147	375	+	Repeat_expansion	1364	1739	Chromosome04_Phase0	+	between_alignments	31419338	31421077
Chromosome04	27419776	27421558	Assemblytics_b_7149	345	+	Repeat_expansion	1782	2127	Chromosome04_Phase0	+	between_alignments	31433454	31435581
Chromosome04	27436573	27444452	Assemblytics_b_7150	7880	+	Tandem_expansion	-7879	1	Chromosome04_Phase0	+	between_alignments	31458504	31458505
Chromosome04	27447552	27451190	Assemblytics_b_7151	5694	+	Tandem_expansion	-3638	2056	Chromosome04_Phase0	+	between_alignments	31473129	31475185
Chromosome04	27487106	27487277	Assemblytics_b_7155	172	+	Tandem_expansion	-171	1	Chromosome04_Phase0	+	between_alignments	31519078	31519079
Chromosome04	27659516	27660172	Assemblytics_b_7165	606	+	Repeat_expansion	656	1262	Chromosome04_Phase0	+	between_alignments	31686753	31688015
Chromosome04	27683196	27683197	Assemblytics_b_7168	108	+	Insertion	0	108	Chromosome04_Phase0	+	between_alignments	31711287	31711395
Chromosome04	27724270	27725253	Assemblytics_b_7171	1346	+	Repeat_expansion	983	2329	Chromosome04_Phase0	+	between_alignments	31758491	31760820
Chromosome04	27727576	27734964	Assemblytics_b_7172	109	+	Repeat_expansion	7388	7497	Chromosome04_Phase0	+	between_alignments	31763149	31770646
Chromosome04	27740155	27750846	Assemblytics_b_7173	2850	+	Repeat_expansion	10691	13541	Chromosome04_Phase0	+	between_alignments	31775846	31789387
Chromosome04	27780646	27782531	Assemblytics_b_7175	948	+	Repeat_contraction	1885	937	Chromosome04_Phase0	+	between_alignments	31819252	31820189
Chromosome04	27784215	27784946	Assemblytics_b_7176	731	+	Deletion	731	0	Chromosome04_Phase0	+	between_alignments	31821877	31821877
Chromosome04	27818910	27825381	Assemblytics_b_7178	245	+	Repeat_contraction	6471	6226	Chromosome04_Phase0	+	between_alignments	31857385	31863611
Chromosome04	27828999	27829397	Assemblytics_b_7179	1438	+	Repeat_expansion	398	1836	Chromosome04_Phase0	+	between_alignments	31867226	31869062
Chromosome04	27841548	27841685	Assemblytics_b_7180	126	+	Deletion	137	11	Chromosome04_Phase0	+	between_alignments	31881234	31881245
Chromosome04	27845052	27848177	Assemblytics_b_7181	309	+	Repeat_expansion	3125	3434	Chromosome04_Phase0	+	between_alignments	31884601	31888035
Chromosome04	27851971	27851972	Assemblytics_b_7182	108	+	Insertion	0	108	Chromosome04_Phase0	+	between_alignments	31891823	31891931
Chromosome04	27862686	27864125	Assemblytics_b_7183	152	+	Repeat_contraction	1439	1287	Chromosome04_Phase0	+	between_alignments	31902628	31903915
Chromosome04	27877862	27886418	Assemblytics_b_7184	8992	+	Tandem_expansion	-8556	436	Chromosome04_Phase0	+	between_alignments	31926196	31926632
Chromosome04	27893028	27893036	Assemblytics_b_7185	2244	+	Insertion	-8	2236	Chromosome04_Phase0	+	between_alignments	31941792	31944028
Chromosome04	27944683	27945910	Assemblytics_b_7187	503	+	Repeat_contraction	1227	724	Chromosome04_Phase0	+	between_alignments	31976736	31977460
Chromosome04	28000298	28000306	Assemblytics_b_7188	766	+	Insertion	-8	758	Chromosome04_Phase0	+	between_alignments	32031859	32032617
Chromosome04	28033710	28033835	Assemblytics_b_7190	171	+	Repeat_expansion	125	296	Chromosome04_Phase0	+	between_alignments	32065956	32066252
Chromosome04	28039035	28039036	Assemblytics_b_7191	107	+	Insertion	0	107	Chromosome04_Phase0	+	between_alignments	32071431	32071538
Chromosome04	28061658	28062186	Assemblytics_b_7196	66	+	Repeat_expansion	528	594	Chromosome04_Phase0	+	between_alignments	32094247	32094841
Chromosome04	28108331	28108978	Assemblytics_b_7199	327	+	Repeat_contraction	647	320	Chromosome04_Phase0	+	between_alignments	32138983	32139303
Chromosome03	26212427	26212428	Assemblytics_b_7202	7746	+	Insertion	0	7746	Chromosome04_Phase0	+	between_alignments	32153064	32160810
Chromosome04	28137089	28154862	Assemblytics_b_7205	9252	+	Repeat_contraction	17773	8521	Chromosome04_Phase0	+	between_alignments	32246611	32255132
Chromosome04	28220692	28220697	Assemblytics_b_7209	315	+	Insertion	-5	310	Chromosome04_Phase0	+	between_alignments	32287452	32287762
Chromosome04	28521195	28522818	Assemblytics_b_7217	1621	+	Tandem_expansion	-1623	-2	Chromosome04_Phase0	-	between_alignments	32500005	32500007
Chromosome04	28456022	28456023	Assemblytics_b_7218	529	+	Insertion	1	530	Chromosome04_Phase0	+	between_alignments	32566804	32567334
Chromosome04	3319010	3322494	Assemblytics_b_7228	221	+	Repeat_contraction	3484	3263	Chromosome04_Phase0	+	between_alignments	3564698	3567961
Chromosome04	3362990	3362991	Assemblytics_b_7233	3038	+	Insertion	1	3039	Chromosome04_Phase0	+	between_alignments	3620657	3623696
Chromosome04	3397132	3399026	Assemblytics_b_7238	496	+	Repeat_contraction	1894	1398	Chromosome04_Phase0	+	between_alignments	3689989	3691387
Chromosome04	3408474	3409091	Assemblytics_b_7239	404	+	Repeat_expansion	617	1021	Chromosome04_Phase0	+	between_alignments	3700727	3701748
Chromosome04	3413838	3413839	Assemblytics_b_7240	76	+	Insertion	-1	75	Chromosome04_Phase0	+	between_alignments	3706502	3706577
Chromosome04	366559	369008	Assemblytics_b_7245	125	+	Repeat_expansion	2449	2574	Chromosome04_Phase0	+	between_alignments	84158	86732
Chromosome04	383658	383664	Assemblytics_b_7246	804	+	Insertion	-6	798	Chromosome04_Phase0	+	between_alignments	101363	102161
Chromosome04	389465	390072	Assemblytics_b_7247	3003	+	Repeat_expansion	607	3610	Chromosome04_Phase0	+	between_alignments	108017	111627
Chromosome04	3650037	3650273	Assemblytics_b_7250	98	+	Repeat_contraction	236	138	Chromosome04_Phase0	+	between_alignments	3782621	3782759
Chromosome04	3651666	3656531	Assemblytics_b_7251	1846	+	Repeat_contraction	4865	3019	Chromosome04_Phase0	+	between_alignments	3784152	3787171
Chromosome04	3657709	3658007	Assemblytics_b_7252	524	+	Repeat_expansion	298	822	Chromosome04_Phase0	+	between_alignments	3788350	3789172
Chromosome04	3565237	3565836	Assemblytics_b_7261	596	+	Deletion	599	3	Chromosome04_Phase0	+	between_alignments	3919229	3919232
Chromosome04	3542490	3558882	Assemblytics_b_7262	3803	+	Repeat_contraction	16392	12589	Chromosome04_Phase0	+	between_alignments	3925648	3938237
Chromosome04	3530578	3531601	Assemblytics_b_7263	188	+	Repeat_contraction	1023	835	Chromosome04_Phase0	+	between_alignments	3949129	3949964
Chromosome04	3488408	3488517	Assemblytics_b_7266	109	+	Deletion	109	0	Chromosome04_Phase0	+	between_alignments	4012152	4012152
Chromosome04	3960928	3961061	Assemblytics_b_7270	699	+	Repeat_expansion	133	832	Chromosome04_Phase0	+	between_alignments	4221586	4222418
Chromosome04	4023380	4031683	Assemblytics_b_7273	567	+	Repeat_expansion	8303	8870	Chromosome04_Phase0	+	between_alignments	4268116	4276986
Chromosome04	4036089	4037210	Assemblytics_b_7275	248	+	Repeat_expansion	1121	1369	Chromosome04_Phase0	+	between_alignments	4282287	4283656
Chromosome04	4042025	4044353	Assemblytics_b_7276	2045	+	Repeat_expansion	2328	4373	Chromosome04_Phase0	+	between_alignments	4288481	4292854
Chromosome04	4051118	4051119	Assemblytics_b_7277	303	+	Insertion	0	303	Chromosome04_Phase0	+	between_alignments	4299591	4299894
Chromosome04	4074252	4075016	Assemblytics_b_7279	692	+	Repeat_contraction	764	72	Chromosome04_Phase0	+	between_alignments	4335651	4335723
Chromosome04	4117791	4125245	Assemblytics_b_7282	1064	+	Repeat_contraction	7454	6390	Chromosome04_Phase0	+	between_alignments	4359513	4365903
Chromosome01	9368423	9370228	Assemblytics_b_7285	4794	+	Tandem_expansion	-1805	2989	Chromosome04_Phase0	+	between_alignments	4420838	4423827
Chromosome04	4305673	4308055	Assemblytics_b_7293	63	+	Repeat_contraction	2382	2319	Chromosome04_Phase0	+	between_alignments	4555383	4557702
Chromosome04	7216999	7217526	Assemblytics_b_7301	50	+	Repeat_expansion	527	577	Chromosome04_Phase0	+	between_alignments	4709203	4709780
Chromosome04	4698718	4701191	Assemblytics_b_7304	329	+	Repeat_contraction	2473	2144	Chromosome04_Phase0	+	between_alignments	4806661	4808805
Chromosome04	4727703	4727712	Assemblytics_b_7306	202	+	Insertion	9	211	Chromosome04_Phase0	+	between_alignments	4820006	4820217
Chromosome04	4737319	4737320	Assemblytics_b_7307	98	+	Insertion	0	98	Chromosome04_Phase0	+	between_alignments	4829802	4829900
Chromosome04	4740000	4752279	Assemblytics_b_7308	4010	+	Repeat_contraction	12279	8269	Chromosome04_Phase0	+	between_alignments	4832590	4840859
Chromosome04	4551328	4551671	Assemblytics_b_7312	343	+	Deletion	343	0	Chromosome04_Phase0	+	between_alignments	4956970	4956970
Chromosome04	7100184	7100288	Assemblytics_b_7319	535	+	Repeat_expansion	104	639	Chromosome04_Phase0	+	between_alignments	5201878	5202517
Chromosome04	7116170	7116562	Assemblytics_b_7325	392	+	Deletion	392	0	Chromosome04_Phase0	+	between_alignments	5228914	5228914
Chromosome04	7119684	7119885	Assemblytics_b_7326	188	+	Deletion	201	13	Chromosome04_Phase0	+	between_alignments	5232008	5232021
